DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,RRAM area,restraint
1812,3584 24,25 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1813,3584 28,25 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1814,3584 32,25 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1815,3584 36,25 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1816,3584 40,25 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1817,3584 44,25 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1818,3584 48,25 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1819,3584 16,26 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1820,3584 20,26 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1821,3584 24,26 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1822,3584 28,26 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1823,3584 32,26 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1824,3584 36,26 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1825,3584 40,26 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1826,3584 44,26 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1827,3584 48,26 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1828,3584 16,27 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1829,3584 20,27 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1830,3584 24,27 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1831,3584 28,27 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1832,3584 32,27 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1833,3584 36,27 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1834,3584 40,27 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1835,3584 44,27 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1836,3584 48,27 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1837,3584 16,28 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1838,3584 20,28 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1839,3584 24,28 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1840,3584 28,28 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1841,3584 32,28 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1842,3584 36,28 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1843,3584 40,28 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1844,3584 44,28 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1845,3584 48,28 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1846,3584 16,29 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1847,3584 20,29 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1848,3584 24,29 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1849,3584 28,29 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1850,3584 32,29 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1851,3584 36,29 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1852,3584 40,29 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1853,3584 44,29 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1854,3584 48,29 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1855,3584 16,30 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1856,3584 20,30 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1857,3584 24,30 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1858,3584 28,30 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1859,3584 32,30 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1860,3584 36,30 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1861,3584 40,30 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1862,3584 44,30 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1863,3584 48,30 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1864,3584 16,31 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1865,3584 20,31 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1866,3584 24,31 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1867,3584 28,31 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1868,3584 32,31 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1869,3584 36,31 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1870,3584 40,31 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1871,3584 44,31 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1872,3584 48,31 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1873,3584 16,32 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1874,3584 20,32 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1875,3584 24,32 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1876,3584 28,32 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1877,3584 32,32 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1878,3584 36,32 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1879,3584 40,32 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1880,3584 44,32 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1881,3584 48,32 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1882,3584 16,33 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1883,3584 20,33 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1884,3584 24,33 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1885,3584 28,33 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1886,3584 32,33 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1887,3584 36,33 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1888,3584 40,33 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1889,3584 44,33 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1890,3584 48,33 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1891,3584 16,34 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1892,3584 20,34 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1893,3584 24,34 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1894,3584 28,34 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1895,3584 32,34 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1896,3584 36,34 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1897,3584 40,34 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1898,3584 44,34 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1899,3584 48,34 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1900,3584 16,35 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1901,3584 20,35 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1902,3584 24,35 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1903,3584 28,35 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1904,3584 32,35 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1905,3584 36,35 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1906,3584 40,35 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1907,3584 44,35 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1908,3584 48,35 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1909,3584 16,36 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1910,3584 20,36 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1911,3584 24,36 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1912,3584 28,36 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1913,3584 32,36 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1914,3584 36,36 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1915,3584 40,36 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1916,3584 44,36 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1917,3584 48,36 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1918,3584 16,37 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1919,3584 20,37 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1920,3584 24,37 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1921,3584 28,37 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1922,3584 32,37 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1923,3584 36,37 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1924,3584 40,37 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1925,3584 44,37 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1926,3584 48,37 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1927,3584 16,38 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1928,3584 20,38 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1929,3584 24,38 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1930,3584 28,38 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1931,3584 32,38 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1932,3584 36,38 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1933,3584 40,38 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1934,3584 44,38 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1935,3584 48,38 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1936,3584 16,39 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1937,3584 20,39 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1938,3584 24,39 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1939,3584 28,39 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1940,3584 32,39 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1941,3584 36,39 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1942,3584 40,39 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1943,3584 44,39 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1944,3584 48,39 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
